Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2018-03-19,2018-04-17,366, 9.514777203044623, 3482.408456314332
2018-03-20,2018-04-18,373, 9.36241354658946, 3492.1802528778685
2018-03-21,2018-04-19,366, 9.252083715689313, 3386.262639942289
2018-03-22,2018-04-20,360, 8.947201209073903, 3220.992435266605
2018-03-23,2018-04-21,371, 8.971387152530827, 3328.3846335889366
2018-03-24,2018-04-22,364, 10.131721460131311, 3687.9466114877973
2018-03-25,2018-04-23,363, 10.490813431967464, 3808.1652758041896
2018-03-26,2018-04-24,375, 10.516979961788055, 3943.8674856705206
2018-03-27,2018-04-25,369, 10.586319199562197, 3906.351784638451
2018-03-28,2018-04-26,397, 10.666733994963225, 4234.693396000401
2018-03-29,2018-04-27,396, 10.996326601510065, 4354.5453341979855
2018-03-30,2018-04-28,398, 10.361536808221043, 4123.891649671975
2018-03-31,2018-04-29,399, 10.279918438947268, 4101.68745713996
